coin,epoch,gamma,theta,curr_power,cumsum_realized,simple_fixed,baseline_fixed,baseline_fixed_walk,simple_moving,baseline_moving,simple_fixed_pct,baseline_fixed_pct,baseline_fixed_walk_pct,simple_moving_pct,baseline_moving_pct,date
FIL,44120001,0.9460000000000002,24144184.293183647,1.4316497465442582e+25,3.609419916105826e+31,327413247.6429977,763964244.5003277,715782776.5291057,417724890.9596832,682275109.0403168,99.52368247749884,99.52368247749881,96.91680101682194,100.0,100.0,2062-09-01
FIL,44140001,0.9460000000000002,24156244.597006004,1.445795977681383e+25,3.6382650719932807e+31,327418926.9652925,763977496.252349,715854588.4601047,417724890.9596832,682275109.0403168,99.52540881897349,99.52540881897347,96.92652433352568,100.0,100.0,2062-09-01
FIL,44160001,0.9520000000000002,24168318.97095442,1.4577509005773351e+25,3.6673513771699057e+31,327424593.81839925,763990718.9095982,715926388.8873464,417724890.9596832,682275109.0403168,99.5271313701937,99.5271313701937,96.93624609262366,100.0,100.0,2062-10-01
FIL,44180001,0.9520000000000002,24180418.913285334,1.4751448915119953e+25,3.696785694144672e+31,327430248.22969455,764003912.5359538,715998245.8426112,417724890.9596832,682275109.0403168,99.52885013948114,99.52885013948112,96.94597550560123,100.0,100.0,2062-10-01
FIL,44200001,0.9520000000000002,24192526.103218313,1.4853892355743917e+25,3.726400640863461e+31,327435890.2264948,764017077.1951544,716070050.2640835,417724890.9596832,682275109.0403168,99.53056513513916,99.53056513513916,96.95569780551699,100.0,100.0,2062-10-01
FIL,44220001,0.9520000000000002,24204656.418882456,1.4963593599011832e+25,3.756316446777887e+31,327441519.83605665,764030212.9507987,716141896.088214,417724890.9596832,682275109.0403168,99.53227636545296,99.53227636545296,96.96542571134188,100.0,100.0,2062-10-01
FIL,44240001,0.9520000000000002,24216800.48664887,1.5158735902209755e+25,3.786591254908951e+31,327447137.0855768,764043319.8663456,716213727.4874939,417724890.9596832,682275109.0403168,99.5339838386895,99.5339838386895,96.97515166404574,100.0,100.0,2062-11-01
FIL,44260001,0.9520000000000002,24228983.02665557,1.5292357663421875e+25,3.8171428208933705e+31,327452742.00219214,764056398.0051148,716285690.1893991,417724890.9596832,682275109.0403168,99.53568756309758,99.53568756309757,96.9848953950908,100.0,100.0,2062-11-01
FIL,44280001,0.9520000000000002,24241142.494924948,1.541016332092357e+25,3.8478655979423344e+31,327458334.6129801,764069447.4302869,716357420.5973424,417724890.9596832,682275109.0403168,99.53738754690792,99.53738754690792,96.99460767359407,100.0,100.0,2062-11-01
FIL,44300001,0.9520000000000002,24253354.353374552,1.5606910631325023e+25,3.8790471489698896e+31,327463914.9449588,764082468.2049037,716429363.6533118,417724890.9596832,682275109.0403168,99.5390837983332,99.53908379833318,97.00434874458455,100.0,100.0,2062-11-01
FIL,44320001,0.9520000000000002,24265574.29014808,1.5720751739908294e+25,3.9104170470420344e+31,327469483.02508664,764095460.3918686,716501257.718091,417724890.9596832,682275109.0403168,99.54077632556793,99.54077632556792,97.01408318218066,100.0,100.0,2062-11-01
FIL,44340001,0.9520000000000002,24277801.575051896,1.5863057221173796e+25,3.9420873011646305e+31,327475038.8802632,764108424.0539473,716573098.4425303,417724890.9596832,682275109.0403168,99.54246513678882,99.5424651367888,97.02381039750868,100.0,100.0,2062-12-01
FIL,44360001,0.9520000000000002,24290013.446480088,1.5861499119298906e+25,3.9738286867457007e+31,327480582.53732884,764121359.2537671,716644752.3170105,417724890.9596832,682275109.0403168,99.54415024015447,99.54415024015447,97.03351231340103,100.0,100.0,2062-12-01
FIL,44380001,0.9520000000000002,24302124.65699271,1.5922607551135836e+25,4.0056245527274235e+31,327486114.02306503,764134266.0538182,716715720.643117,417724890.9596832,682275109.0403168,99.54583164380567,99.54583164380566,97.04312140622261,100.0,100.0,2062-12-01
FIL,44400001,0.9520000000000002,24314214.067528922,1.604492065540627e+25,4.0376782610077163e+31,327491633.3641944,764147144.5164534,716786467.0864105,417724890.9596832,682275109.0403168,99.54750935586527,99.54750935586524,97.05270045616928,100.0,100.0,2062-12-01
FIL,44420001,0.9520000000000002,24326281.71419319,1.6183816455336914e+25,4.069945938227078e+31,327497140.58738095,764159994.7038888,716856992.491109,417724890.9596832,682275109.0403168,99.54918338443832,99.54918338443832,97.06224957754787,100.0,100.0,2063-01-01
FIL,44440001,0.9520000000000002,24338366.39596409,1.6327266578438304e+25,4.102520745015932e+31,327502635.7192302,764172816.6782036,716927523.7846324,417724890.9596832,682275109.0403168,99.55085373761209,99.55085373761209,97.07179949627185,100.0,100.0,2063-01-01
FIL,44460001,0.9520000000000002,24350451.388384085,1.6481393794377777e+25,4.135366533504422e+31,327508118.78628904,764185610.501341,716997963.2786345,417724890.9596832,682275109.0403168,99.55252042345604,99.55252042345604,97.0813369853646,100.0,100.0,2063-01-01
FIL,44480001,0.9520000000000002,24362567.596030056,1.6734761200127766e+25,4.168658570121115e+31,327513589.8150463,764198376.2351079,717068490.8640622,417724890.9596832,682275109.0403168,99.55418345002197,99.55418345002195,97.09088640201338,100.0,100.0,2063-01-01
FIL,44500001,0.9520000000000002,24374756.568172645,1.678992717625829e+25,4.202218228974437e+31,327519048.8319326,764211113.9411759,717139347.3115125,417724890.9596832,682275109.0403168,99.55584282534396,99.55584282534394,97.10048034649412,100.0,100.0,2063-01-01
FIL,44520001,0.9520000000000002,24386886.78786459,1.6889340476906106e+25,4.235929052796671e+31,327524495.8633205,764223823.681081,717209768.0544888,417724890.9596832,682275109.0403168,99.55749855743848,99.55749855743848,97.11001529670288,100.0,100.0,2063-02-01
FIL,44540001,0.9520000000000002,24399004.750057675,1.6982785232017467e+25,4.2698694533130275e+31,327529930.9355246,764236505.5162239,717280023.9657012,417724890.9596832,682275109.0403168,99.55915065430436,99.55915065430436,97.11952792873385,100.0,100.0,2063-02-01
FIL,44560001,0.9520000000000002,24411087.70009416,1.7103823174237774e+25,4.304010010850323e+31,327535354.0748018,764249159.5078708,717349983.7926753,417724890.9596832,682275109.0403168,99.56079912392293,99.56079912392293,97.12900047103628,100.0,100.0,2063-02-01
FIL,44580001,0.9520000000000002,24423138.296899557,1.7075267176863064e+25,4.338180917611681e+31,327540765.3073514,764261785.7171532,717419663.8308383,417724890.9596832,682275109.0403168,99.56244397425796,99.56244397425796,97.13843513000676,100.0,100.0,2063-02-01
FIL,44600001,0.9520000000000002,24435098.58170582,1.717289016647541e+25,4.3724914656419045e+31,327546164.65931505,764274384.2050683,717488730.4741371,417724890.9596832,682275109.0403168,99.56408521325571,99.56408521325571,97.14778673547279,100.0,100.0,2063-03-01
FIL,44620001,0.9520000000000002,24447038.510391615,1.7277588259939323e+25,4.407021052139107e+31,327551552.156777,764286955.0324796,717557589.0769109,417724890.9596832,682275109.0403168,99.56572284884504,99.56572284884504,97.15711017230608,100.0,100.0,2063-03-01
FIL,44640001,0.9520000000000002,24458932.87847289,1.7357318944978163e+25,4.441664851793775e+31,327556927.82576454,764299498.260117,717626095.1487097,417724890.9596832,682275109.0403168,99.5673568889374,99.56735688893737,97.1663858765374,100.0,100.0,2063-03-01
FIL,44660001,0.9520000000000002,24470798.29130821,1.7433461610982758e+25,4.476492078516867e+31,327562291.69224733,764312013.948577,717694345.28787,417724890.9596832,682275109.0403168,99.5689873414268,99.5689873414268,97.17562692755635,100.0,100.0,2063-03-01
FIL,44680001,0.9520000000000002,24482623.31141998,1.7543252572365908e+25,4.511506213026714e+31,327567643.7821384,764324502.1583228,717762274.6016479,417724890.9596832,682275109.0403168,99.57061421419003,99.57061421419002,97.18482453890226,100.0,100.0,2063-04-01
FIL,44700001,0.9520000000000002,24494423.44383513,1.7627509274615118e+25,4.546693709943282e+31,327572984.12129366,764336962.9496851,717829973.0055159,417724890.9596832,682275109.0403168,99.57223751508648,99.57223751508648,97.1939908851067,100.0,100.0,2063-04-01
FIL,44720001,0.9520000000000002,24506210.770003352,1.7736008585893317e+25,4.582141104622752e+31,327578312.73551244,764349396.3828622,717897510.3465992,417724890.9596832,682275109.0403168,99.57385725195837,99.57385725195837,97.20313542345214,100.0,100.0,2063-04-01
FIL,44740001,0.9520000000000002,24517985.722979948,1.789976273954728e+25,4.617881962422961e+31,327583629.6505372,764361802.51792,717964889.4998268,417724890.9596832,682275109.0403168,99.57547343263064,99.57547343263064,97.2122585432032,100.0,100.0,2063-04-01
FIL,44760001,0.9520000000000002,24529749.40032556,1.8025037289771132e+25,4.65382717782418e+31,327588934.89205414,764374181.4147929,718032117.1212302,417724890.9596832,682275109.0403168,99.5770860649111,99.5770860649111,97.22136114558488,100.0,100.0,2063-05-01
FIL,44780001,0.9520000000000002,24541514.62896034,1.8152273303231469e+25,4.690058062489894e+31,327594228.4856928,764386533.1332831,718099266.7350011,417724890.9596832,682275109.0403168,99.57869515659036,99.57869515659036,97.23045318575348,100.0,100.0,2063-05-01
FIL,44800001,0.9520000000000002,24553270.077768,1.8260251341638067e+25,4.726520502341156e+31,327599510.4570267,764398857.7330621,718166273.8724039,417724890.9596832,682275109.0403168,99.58030071544198,99.58030071544196,97.23952593465903,100.0,100.0,2063-05-01
FIL,44820001,0.9520000000000002,24565029.079195194,1.8451588083386225e+25,4.763360308495645e+31,327604780.831573,764411155.2736702,718233214.7103918,417724890.9596832,682275109.0403168,99.58190274922241,99.5819027492224,97.24858970664113,100.0,100.0,2063-05-01
FIL,44840001,0.9520000000000002,24576774.71746119,1.8465242312554473e+25,4.800265563934002e+31,327610039.634793,764423425.8145168,718299993.171792,417724890.9596832,682275109.0403168,99.58350126567109,99.58350126567109,97.25763149287566,100.0,100.0,2063-05-01
FIL,44860001,0.9520000000000002,24588474.547952518,1.8628058825632138e+25,4.837461258107425e+31,327615286.892092,764435669.4148811,718366425.5582268,417724890.9596832,682275109.0403168,99.5850962725105,99.58509627251048,97.26662642065025,100.0,100.0,2063-06-01
FIL,44880001,0.9520000000000002,24600184.49673261,1.8628637809671601e+25,4.874813917291687e+31,327620522.6288195,764447886.1339121,718432829.9233274,417724890.9596832,682275109.0403168,99.58668777744612,99.5866877774461,97.27561755434351,100.0,100.0,2063-06-01
FIL,44900001,0.9520000000000002,24611809.675491694,1.8702560670097488e+25,4.912255907629291e+31,327625746.8702695,764460076.0306286,718498669.1017917,417724890.9596832,682275109.0403168,99.5882757881665,99.58827578816647,97.2845321619138,100.0,100.0,2063-06-01
FIL,44920001,0.9520000000000002,24623383.407714825,1.883739291734577e+25,4.949879073118705e+31,327630959.64168024,764472239.1639204,718564133.4087406,417724890.9596832,682275109.0403168,99.58986031234333,99.58986031234333,97.29339601197881,100.0,100.0,2063-06-01
FIL,44940001,0.9520000000000002,24634941.00611913,1.8892589769348815e+25,4.987656932170115e+31,327636160.9682348,764484375.5925477,718629423.4192027,417724890.9596832,682275109.0403168,99.59144135763152,99.59144135763151,97.30223626234503,100.0,100.0,2063-07-01
FIL,44960001,0.9520000000000002,24646438.026871774,1.8968803619383806e+25,5.025544400916006e+31,327641350.8750607,764496485.3751414,718694288.9950643,417724890.9596832,682275109.0403168,99.59301893166906,99.59301893166905,97.31101904437716,100.0,100.0,2063-07-01
FIL,44980001,0.9520000000000002,24657883.450180326,1.903852320995642e+25,5.063541480742809e+31,327646529.38723046,764508568.5702043,718758782.1056073,417724890.9596832,682275109.0403168,99.59459304207725,99.59459304207724,97.31975139470245,100.0,100.0,2063-07-01
FIL,45000001,0.9520000000000002,24669347.26890269,1.9279894730048179e+25,5.102059183710074e+31,327651696.52976155,764520625.2361102,718823297.605694,417724890.9596832,682275109.0403168,99.59616369646061,99.59616369646061,97.32848677656611,100.0,100.0,2063-07-01
FIL,45020001,0.9520000000000002,24680827.285574533,1.9442903350460463e+25,5.140843654170971e+31,327656852.3276166,764532655.4311053,718887822.8630424,417724890.9596832,682275109.0403168,99.59773090240702,99.59773090240702,97.33722347956044,100.0,100.0,2063-07-01
FIL,45040001,0.9520000000000002,24692353.69497842,1.9701762018755586e+25,5.1801752998845e+31,327661996.8057031,764544659.2133071,718952527.0288763,417724890.9596832,682275109.0403168,99.59929466748764,99.59929466748764,97.34598440671698,100.0,100.0,2063-08-01
FIL,45060001,0.9520000000000002,24703908.712293148,1.9803643067077976e+25,5.219746155706593e+31,327667129.98887426,764556636.6407064,719017309.5711603,417724890.9596832,682275109.0403168,99.60085499925707,99.60085499925705,97.35475594602441,100.0,100.0,2063-08-01
FIL,45080001,0.9520000000000002,24715442.68151722,2.000226120015598e+25,5.259642899518319e+31,327672251.90192837,764568587.7711661,719081892.1197318,417724890.9596832,682275109.0403168,99.6024119052532,99.6024119052532,97.36350040623537,100.0,100.0,2063-08-01
FIL,45100001,0.9520000000000002,24727007.296666443,2.0167684856099355e+25,5.299916207302384e+31,327677362.5696096,764580512.6624222,719146564.1285986,417724890.9596832,682275109.0403168,99.60396539299757,99.60396539299755,97.37225697934699,100.0,100.0,2063-08-01
FIL,45120001,0.9520000000000002,24738547.335929938,2.0252221154720496e+25,5.340329428970273e+31,327682462.01660746,764592411.372084,719211016.8239051,417724890.9596832,682275109.0403168,99.60551546999501,99.60551546999501,97.3809838574598,100.0,100.0,2063-09-01
FIL,45140001,0.9520000000000002,24750065.396909617,2.0289815866747993e+25,5.3809260666385125e+31,327687550.26755756,764604283.9576342,719275265.3119706,417724890.9596832,682275109.0403168,99.60706214373398,99.60706214373398,97.3896830859655,100.0,100.0,2063-09-01
FIL,45160001,0.9520000000000002,24761565.338306703,2.06748495494427e+25,5.4221148202834e+31,327692627.3470413,764616130.4764296,719339331.6445913,417724890.9596832,682275109.0403168,99.60860542168652,99.6086054216865,97.39835765067156,100.0,100.0,2063-09-01
FIL,45180001,0.9520000000000002,24773134.61241693,2.0804638929069085e+25,5.463607739825314e+31,327697693.279586,764627950.9857006,719403702.5806524,417724890.9596832,682275109.0403168,99.61014531130814,99.61014531130814,97.40707345860388,100.0,100.0,2063-09-01
FIL,45210001,0.9580000000000002,24790539.804538917,2.119335080558143e+25,5.526821975324456e+31,327705271.33141375,764645633.1066319,719500390.2575244,417724890.9596832,682275109.0403168,99.61244880888906,99.61244880888904,97.42016494480255,100.0,100.0,2063-10-01
FIL,45230001,0.9580000000000002,24802199.717667565,2.144454013896162e+25,5.569565730280972e+31,327710309.5035654,764657388.8416524,719565058.9340085,417724890.9596832,682275109.0403168,99.61398026019438,99.61398026019438,97.42892106671042,100.0,100.0,2063-10-01
FIL,45250001,0.9580000000000002,24813888.127495646,2.162067575986527e+25,5.612667446775383e+31,327715336.61420065,764669118.766468,719629802.5430061,417724890.9596832,682275109.0403168,99.61550834913473,99.61550834913471,97.43768733446103,100.0,100.0,2063-10-01
FIL,45270001,0.9580000000000002,24825599.66656184,2.17894259261967e+25,5.6561798212628855e+31,327720352.6876056,764680822.9377463,719694590.9093248,417724890.9596832,682275109.0403168,99.6170330830923,99.61703308309228,97.44645966234124,100.0,100.0,2063-10-01
FIL,45290001,0.9580000000000002,24837292.679530136,2.1817431185170568e+25,5.699818102684345e+31,327725357.74801296,764692501.4120301,719759193.6529841,417724890.9596832,682275109.0403168,99.61855446943309,99.61855446943308,97.45520685696182,100.0,100.0,2063-11-01
FIL,45310001,0.9580000000000002,24848927.794352524,2.207427855500856e+25,5.743804326292402e+31,327730351.81960225,764704154.2457384,719823394.1665643,417724890.9596832,682275109.0403168,99.62007251550699,99.62007251550696,97.46389958973477,100.0,100.0,2063-11-01
FIL,45330001,0.9580000000000002,24860614.57696631,2.2233660873096044e+25,5.788226307123098e+31,327735334.9264998,764715781.495166,719887797.1877897,417724890.9596832,682275109.0403168,99.62158722864761,99.62158722864758,97.47261974198994,100.0,100.0,2063-11-01
FIL,45350001,0.9580000000000002,24872277.74579074,2.238644921182848e+25,5.832893630068342e+31,327740307.09277904,764727383.2164843,719951987.666446,417724890.9596832,682275109.0403168,99.6230986161726,99.62309861617258,97.48131111603679,100.0,100.0,2063-11-01
FIL,45370001,0.9580000000000002,24883943.833015148,2.2610621314173223e+25,5.877987265035803e+31,327745268.34246063,764738959.4657413,720016111.952383,417724890.9596832,682275109.0403168,99.62460668538347,99.62460668538345,97.48999352760676,100.0,100.0,2063-11-01
